ID	Length	Adenine	Cytosine	Guanine	Thymine	N	GCcontent	Errors
2034|*|c40765_g1_i1	372	21.2365591397849	37.3655913978495	26.8817204301075	14.5161290322581	0	64.247311827957	0
2035|*|c40304_g1_i1	372	16.6666666666667	32.5268817204301	34.1397849462366	16.6666666666667	0	66.6666666666667	0
2036|*|c38671_g1_i1	371	16.9811320754717	31.8059299191375	33.6927223719677	17.5202156334232	0	65.4986522911051	0
2037|*|c40714_g1_i1	370	17.2972972972973	32.7027027027027	31.6216216216216	18.3783783783784	0	64.3243243243243	0
2038|*|c42343_g1_i1	370	20.8108108108108	28.1081081081081	25.9459459459459	25.1351351351351	0	54.0540540540541	0
2039|*|c38956_g1_i1	370	20.5405405405405	32.7027027027027	30.5405405405405	16.2162162162162	0	63.2432432432432	0
2040|*|c38640_g1_i1	370	18.6486486486486	33.2432432432432	28.3783783783784	19.7297297297297	0	61.6216216216216	0
2041|*|c1272_g1_i1	369	15.7181571815718	36.0433604336043	28.4552845528455	19.7831978319783	0	64.4986449864499	0
2042|*|c38132_g1_i1	369	18.1571815718157	35.230352303523	29.5392953929539	17.0731707317073	0	64.769647696477	0
2043|*|c40662_g1_i1	368	22.8260869565217	30.4347826086957	25.2717391304348	21.4673913043478	0	55.7065217391304	0
2044|*|c37755_g1_i1	368	22.2826086956522	27.1739130434783	27.1739130434783	23.3695652173913	0	54.3478260869565	0
2045|*|c38400_g1_i1	368	23.6413043478261	25.8152173913043	27.9891304347826	22.554347826087	0	53.804347826087	0
2046|*|c41193_g1_i1	365	18.3561643835616	30.6849315068493	30.1369863013699	20.8219178082192	0	60.8219178082192	0
2047|*|c41994_g1_i1	364	17.5824175824176	28.2967032967033	34.8901098901099	19.2307692307692	0	63.1868131868132	0
2048|*|c40820_g1_i1	363	19.8347107438017	29.7520661157025	33.0578512396694	17.3553719008264	0	62.8099173553719	0
2049|*|c40684_g1_i1	363	19.0082644628099	24.5179063360882	36.6391184573003	19.8347107438017	0	61.1570247933884	0
2050|*|c39836_g1_i1	363	17.9063360881543	28.6501377410468	29.4765840220386	23.9669421487603	0	58.1267217630854	0
2051|*|c41494_g1_i1	363	17.3553719008264	32.5068870523416	31.404958677686	18.732782369146	0	63.9118457300276	0
2052|*|c38943_g1_i1	362	16.0220994475138	31.2154696132597	36.7403314917127	16.0220994475138	0	67.9558011049724	0
2053|*|c39955_g1_i1	362	14.3646408839779	27.6243093922652	36.4640883977901	21.5469613259669	0	64.0883977900553	0
2054|*|c37838_g1_i1	362	15.7458563535912	33.1491712707182	32.5966850828729	18.5082872928177	0	65.7458563535912	0
2055|*|c41206_g1_i1	361	13.0193905817175	29.9168975069252	29.9168975069252	27.1468144044321	0	59.8337950138504	0
2056|*|c41651_g1_i1	361	17.1745152354571	34.6260387811634	30.4709141274238	17.7285318559557	0	65.0969529085873	0
2057|*|c39167_g1_i1	361	23.5457063711911	25.4847645429363	22.1606648199446	28.808864265928	0	47.6454293628809	0
2058|*|c37683_g2_i1	359	24.7910863509749	28.6908077994429	22.2841225626741	24.2339832869081	0	50.974930362117	0
2059|*|c39396_g1_i1	359	18.1058495821727	31.7548746518106	29.8050139275766	20.3342618384401	0	61.5598885793872	0
2060|*|c37991_g1_i1	358	15.9217877094972	27.3743016759777	32.122905027933	24.5810055865922	0	59.4972067039106	0
2061|*|c35980_g1_i1	358	20.6703910614525	28.7709497206704	33.7988826815642	16.7597765363128	0	62.5698324022346	0
2062|*|c37954_g1_i1	357	15.6862745098039	28.5714285714286	35.0140056022409	20.7282913165266	0	63.5854341736695	0
2063|*|c35981_g1_i1	356	16.2921348314607	32.0224719101124	31.4606741573034	20.2247191011236	0	63.4831460674157	0
2064|*|c37895_g1_i1	354	19.4915254237288	25.7062146892655	35.0282485875706	19.774011299435	0	60.7344632768362	0
2065|*|c39067_g1_i1	354	19.774011299435	31.638418079096	29.9435028248588	18.6440677966102	0	61.5819209039548	0
2066|*|c42018_g1_i1	353	15.2974504249292	32.0113314447592	28.8951841359773	23.7960339943343	0	60.9065155807365	0
2067|*|c38045_g1_i1	353	26.3456090651558	27.4787535410765	21.2464589235127	24.929178470255	0	48.7252124645892	0
2068|*|c41532_g1_i1	353	18.6968838526912	26.628895184136	32.5779036827195	22.0963172804533	0	59.2067988668555	0
2069|*|c37595_g1_i1	352	18.1818181818182	25.5681818181818	33.2386363636364	23.0113636363636	0	58.8068181818182	0
2070|*|c39391_g1_i1	352	18.4659090909091	34.0909090909091	29.2613636363636	18.1818181818182	0	63.3522727272727	0
2071|*|c41381_g1_i1	351	16.2393162393162	31.9088319088319	34.1880341880342	17.6638176638177	0	66.0968660968661	0
2072|*|c42264_g1_i1	350	17.1428571428571	24.5714285714286	33.7142857142857	24.5714285714286	0	58.2857142857143	0
2073|*|c39055_g1_i1	350	9.42857142857143	28.5714285714286	39.4285714285714	22.5714285714286	0	68	0
2074|*|c38534_g1_i1	350	20.8571428571429	28.8571428571429	32.5714285714286	17.7142857142857	0	61.4285714285714	0
2075|*|c40544_g1_i1	350	23.1428571428571	36.5714285714286	28.2857142857143	12	0	64.8571428571429	0
2076|*|c42168_g1_i1	350	18.2857142857143	32.2857142857143	31.7142857142857	17.7142857142857	0	64	0
2077|*|c40372_g1_i1	348	21.8390804597701	25	19.8275862068966	33.3333333333333	0	44.8275862068966	0
2078|*|c41129_g1_i1	348	10.9195402298851	31.8965517241379	35.9195402298851	21.264367816092	0	67.816091954023	0
2079|*|c31576_g1_i1	346	17.3410404624277	30.9248554913295	32.0809248554913	19.6531791907514	0	63.0057803468208	0
2080|*|c39104_g1_i1	346	22.5433526011561	28.0346820809249	25.1445086705202	24.2774566473988	0	53.1791907514451	0
2081|*|c41964_g1_i1	346	17.0520231213873	36.4161849710983	27.1676300578035	19.364161849711	0	63.5838150289017	0
2082|*|c42273_g1_i1	343	20.9912536443149	24.198250728863	30.6122448979592	24.198250728863	0	54.8104956268222	0
2083|*|c36185_g1_i1	343	15.7434402332362	32.0699708454811	34.402332361516	17.7842565597668	0	66.4723032069971	0
2084|*|c39139_g1_i1	342	19.8830409356725	29.2397660818713	33.6257309941521	17.2514619883041	0	62.8654970760234	0
2085|*|c40345_g1_i1	341	19.3548387096774	32.8445747800587	28.7390029325513	19.0615835777126	0	61.58357771261	0
2086|*|c39468_g1_i1	341	20.8211143695015	30.791788856305	32.5513196480938	15.8357771260997	0	63.3431085043988	0
2087|*|c26131_g1_i1	340	17.0588235294118	27.6470588235294	35.2941176470588	20	0	62.9411764705882	0
2088|*|c37535_g1_i1	339	18.8790560471976	35.3982300884956	26.2536873156342	19.4690265486726	0	61.6519174041298	0
2089|*|c41132_g1_i1	339	17.4041297935103	27.1386430678466	36.8731563421829	18.5840707964602	0	64.0117994100295	0
2090|*|c42186_g1_i1	338	18.9349112426036	31.0650887573964	29.8816568047337	20.1183431952663	0	60.9467455621302	0
2091|*|c38576_g1_i1	337	21.0682492581602	32.6409495548961	27.299703264095	18.9910979228487	0	59.9406528189911	0
2092|*|c38308_g1_i1	337	19.5845697329377	34.4213649851632	32.6409495548961	13.353115727003	0	67.0623145400593	0
2093|*|c40392_g1_i1	335	17.6119402985075	33.4328358208955	33.134328358209	15.8208955223881	0	66.5671641791045	0
2094|*|c36110_g1_i1	333	13.5135135135135	27.9279279279279	34.8348348348348	23.7237237237237	0	62.7627627627628	0
2095|*|c40869_g1_i1	333	22.8228228228228	31.2312312312312	22.8228228228228	23.1231231231231	0	54.0540540540541	0
2096|*|c40691_g1_i1	332	18.6746987951807	29.2168674698795	30.7228915662651	21.3855421686747	0	59.9397590361446	0
2097|*|c19978_g1_i1	332	23.1927710843373	26.2048192771084	29.2168674698795	21.3855421686747	0	55.421686746988	0
2098|*|c7355_g1_i1	330	13.9393939393939	28.7878787878788	35.1515151515151	22.1212121212121	0	63.9393939393939	0
2099|*|c38043_g1_i1	330	14.2424242424242	33.3333333333333	31.5151515151515	20.9090909090909	0	64.8484848484848	0
2100|*|c40476_g1_i1	329	18.5410334346505	34.6504559270517	28.8753799392097	17.9331306990881	0	63.5258358662614	0
2101|*|c37348_g2_i1	328	16.7682926829268	27.1341463414634	35.0609756097561	21.0365853658537	0	62.1951219512195	0
2102|*|c38317_g1_i1	327	17.4311926605505	24.4648318042813	34.2507645259939	23.8532110091743	0	58.7155963302752	0
2103|*|c38749_g1_i1	326	12.2699386503067	35.5828220858896	28.8343558282209	23.3128834355828	0	64.4171779141104	0
2104|*|c42342_g1_i1	326	23.6196319018405	24.2331288343558	29.4478527607362	22.6993865030675	0	53.680981595092	0
2105|*|c39058_g1_i1	325	17.5384615384615	22.7692307692308	38.7692307692308	20.9230769230769	0	61.5384615384615	0
2106|*|c37786_g1_i1	325	15.3846153846154	32	31.3846153846154	21.2307692307692	0	63.3846153846154	0
2107|*|c39905_g1_i1	324	15.4320987654321	27.4691358024691	30.2469135802469	26.8518518518519	0	57.7160493827161	0
2108|*|c38003_g1_i1	320	19.375	31.875	29.375	19.375	0	61.25	0
2109|*|c37145_g2_i1	320	19.0625	25.9375	34.375	20.625	0	60.3125	0
2110|*|c38199_g1_i1	318	22.0125786163522	22.0125786163522	28.9308176100629	27.0440251572327	0	50.9433962264151	0
2111|*|c40973_g1_i1	318	22.3270440251572	24.2138364779874	29.2452830188679	24.2138364779874	0	53.4591194968553	0
2112|*|c40465_g1_i1	318	20.7547169811321	29.2452830188679	33.6477987421384	16.3522012578616	0	62.8930817610063	0
2113|*|c40614_g1_i1	317	19.8738170347003	27.7602523659306	30.9148264984227	21.4511041009464	0	58.6750788643533	0
2114|*|c40331_g1_i1	317	12.3028391167192	33.4384858044164	31.5457413249211	22.7129337539432	0	64.9842271293375	0
2115|*|c41965_g1_i1	317	15.1419558359621	33.4384858044164	29.3375394321767	22.0820189274448	0	62.7760252365931	0
2116|*|c39887_g1_i1	315	19.047619047619	29.2063492063492	34.6031746031746	17.1428571428571	0	63.8095238095238	0
2117|*|c39958_g1_i1	314	24.203821656051	26.4331210191083	23.2484076433121	26.1146496815287	0	49.6815286624204	0
2118|*|c16447_g1_i1	314	21.3375796178344	28.343949044586	25.796178343949	24.5222929936306	0	54.140127388535	0
2119|*|c39829_g1_i1	313	16.2939297124601	34.185303514377	33.8658146964856	15.6549520766773	0	68.0511182108626	0
2120|*|c39708_g1_i1	312	19.5512820512821	29.4871794871795	25.9615384615385	25	0	55.4487179487179	0
2121|*|c38854_g1_i1	311	22.1864951768489	22.1864951768489	26.6881028938907	28.9389067524116	0	48.8745980707396	0
2122|*|c40624_g1_i1	311	26.6881028938907	22.8295819935691	22.8295819935691	27.6527331189711	0	45.6591639871383	0
2123|*|c42448_g1_i1	311	12.540192926045	27.0096463022508	33.4405144694534	27.0096463022508	0	60.4501607717042	0
2124|*|c39197_g1_i1	310	18.7096774193548	26.7741935483871	32.5806451612903	21.9354838709677	0	59.3548387096774	0
2125|*|c37674_g3_i1	309	15.5339805825243	24.9190938511327	41.4239482200647	18.1229773462783	0	66.3430420711974	0
2126|*|c39925_g1_i1	309	17.1521035598706	33.3333333333333	31.0679611650485	18.4466019417476	0	64.4012944983819	0
2127|*|c41818_g1_i1	306	14.3790849673203	29.4117647058824	34.9673202614379	21.2418300653595	0	64.3790849673203	0
2128|*|c40630_g1_i1	306	15.359477124183	33.6601307189542	33.9869281045752	16.9934640522876	0	67.6470588235294	0
2129|*|c40553_g1_i1	305	20.327868852459	34.0983606557377	31.1475409836066	14.4262295081967	0	65.2459016393443	0
2130|*|c40296_g1_i1	305	16.0655737704918	34.0983606557377	30.8196721311475	19.0163934426229	0	64.9180327868852	0
2131|*|c38256_g1_i1	303	17.1617161716172	35.973597359736	23.4323432343234	23.4323432343234	0	59.4059405940594	0
2132|*|c38192_g1_i1	303	17.1617161716172	33.993399339934	32.013201320132	16.8316831683168	0	66.006600660066	0
2133|*|c37311_g2_i1	302	19.8675496688742	35.7615894039735	25.8278145695364	18.5430463576159	0	61.5894039735099	0
2134|*|c38416_g1_i1	301	15.9468438538206	39.5348837209302	27.5747508305648	16.9435215946844	0	67.109634551495	0
2135|*|c38685_g1_i1	299	19.0635451505017	27.7591973244147	31.1036789297659	22.0735785953177	0	58.8628762541806	0
2136|*|c40709_g1_i1	296	21.9594594594595	35.8108108108108	31.4189189189189	10.8108108108108	0	67.2297297297297	0
2137|*|c37456_g1_i3	296	10.472972972973	24.6621621621622	32.4324324324324	32.4324324324324	0	57.0945945945946	0
2138|*|c42312_g1_i1	296	21.6216216216216	37.8378378378378	28.0405405405405	12.5	0	65.8783783783784	0
2139|*|c38365_g1_i1	295	21.0169491525424	17.2881355932203	28.4745762711864	33.2203389830508	0	45.7627118644068	0
2140|*|c40306_g1_i1	295	16.9491525423729	34.5762711864407	16.9491525423729	31.5254237288136	0	51.5254237288136	0
2141|*|c38028_g1_i1	294	13.6054421768707	30.952380952381	34.0136054421769	21.4285714285714	0	64.9659863945578	0
2142|*|c37959_g1_i1	294	18.3673469387755	31.6326530612245	32.6530612244898	17.3469387755102	0	64.2857142857143	0
2143|*|c38673_g1_i1	293	14.3344709897611	29.3515358361775	36.518771331058	19.7952218430034	0	65.8703071672355	0
2144|*|c42550_g1_i1	293	6.48464163822526	20.4778156996587	8.19112627986348	64.8464163822526	0	28.6689419795222	0
2145|*|c34625_g2_i1	292	21.9178082191781	23.972602739726	24.6575342465753	29.4520547945205	0	48.6301369863014	0
2146|*|c42522_g1_i1	291	6.87285223367698	22.3367697594502	8.59106529209622	62.1993127147766	0	30.9278350515464	0
2147|*|c39126_g1_i1	291	19.2439862542955	26.1168384879725	30.5841924398625	24.0549828178694	0	56.701030927835	0
2148|*|c38719_g1_i1	291	23.0240549828179	27.8350515463918	30.2405498281787	18.9003436426117	0	58.0756013745705	0
2149|*|c39888_g1_i1	290	18.6206896551724	29.6551724137931	34.1379310344828	17.5862068965517	0	63.7931034482759	0
2150|*|c36533_g2_i1	288	19.7916666666667	32.2916666666667	22.5694444444444	25.3472222222222	0	54.8611111111111	0
2151|*|c39693_g1_i1	285	23.1578947368421	30.8771929824561	25.6140350877193	20.3508771929825	0	56.4912280701754	0
2152|*|c41440_g1_i1	284	14.4366197183099	30.9859154929577	32.0422535211268	22.5352112676056	0	63.0281690140845	0
2153|*|c42398_g1_i1	284	14.7887323943662	29.5774647887324	30.6338028169014	25	0	60.2112676056338	0
2154|*|c37982_g1_i1	284	15.1408450704225	30.9859154929577	32.3943661971831	21.4788732394366	0	63.3802816901408	0
2155|*|c39029_g1_i1	282	16.6666666666667	34.0425531914894	29.4326241134752	19.8581560283688	0	63.4751773049645	0
2156|*|c37768_g1_i1	282	12.7659574468085	32.2695035460993	29.7872340425532	25.177304964539	0	62.0567375886525	0
2157|*|c38013_g1_i1	282	10.6382978723404	29.4326241134752	34.3971631205674	25.531914893617	0	63.8297872340426	0
2158|*|c41885_g1_i1	281	21.3523131672598	20.9964412811388	26.6903914590747	30.9608540925267	0	47.6868327402135	0
2159|*|c37566_g1_i5	279	19.7132616487455	29.7491039426523	25.089605734767	25.4480286738351	0	54.8387096774194	0
2160|*|c41966_g1_i1	279	16.1290322580645	29.7491039426523	34.4086021505376	19.7132616487455	0	64.15770609319	0
2161|*|c41685_g1_i1	279	15.7706093189964	14.336917562724	12.9032258064516	56.989247311828	0	27.2401433691756	0
2162|*|c41566_g1_i1	278	17.9856115107914	26.6187050359712	29.136690647482	26.2589928057554	0	55.7553956834532	0
2163|*|c38777_g1_i1	276	35.5072463768116	18.8405797101449	16.304347826087	29.3478260869565	0	35.1449275362319	0
2164|*|c39985_g1_i1	276	15.5797101449275	35.8695652173913	27.536231884058	21.0144927536232	0	63.4057971014493	0
2165|*|c40525_g1_i1	275	18.1818181818182	34.9090909090909	31.2727272727273	15.6363636363636	0	66.1818181818182	0
2166|*|c17447_g2_i1	275	19.2727272727273	38.1818181818182	27.6363636363636	14.9090909090909	0	65.8181818181818	0
2167|*|c38577_g1_i1	274	18.978102189781	29.9270072992701	33.2116788321168	17.8832116788321	0	63.1386861313869	0
2168|*|c39261_g1_i1	274	21.8978102189781	29.1970802919708	21.1678832116788	27.7372262773723	0	50.3649635036496	0
2169|*|c38260_g1_i1	274	22.2627737226277	32.4817518248175	27.7372262773723	17.5182481751825	0	60.2189781021898	0
2170|*|c42255_g1_i1	274	17.1532846715328	34.3065693430657	31.021897810219	17.5182481751825	0	65.3284671532847	0
2171|*|c41891_g1_i1	273	13.1868131868132	37.3626373626374	28.9377289377289	20.5128205128205	0	66.3003663003663	0
2172|*|c40861_g1_i1	272	14.7058823529412	33.4558823529412	33.8235294117647	18.0147058823529	0	67.2794117647059	0
2173|*|c37921_g1_i1	272	16.5441176470588	37.1323529411765	27.9411764705882	18.3823529411765	0	65.0735294117647	0
2174|*|c42238_g1_i1	271	22.5092250922509	33.5793357933579	33.5793357933579	10.3321033210332	0	67.1586715867159	0
2175|*|c40633_g1_i1	271	25.0922509225092	29.8892988929889	28.0442804428044	16.9741697416974	0	57.9335793357934	0
2176|*|c547_g1_i1	269	16.728624535316	27.8810408921933	30.8550185873606	24.5353159851301	0	58.7360594795539	0
2177|*|c38350_g1_i1	269	15.9851301115242	27.8810408921933	31.9702602230483	24.1635687732342	0	59.8513011152416	0
2178|*|c42315_g1_i1	268	13.0597014925373	30.9701492537313	34.7014925373134	21.2686567164179	0	65.6716417910448	0
2179|*|c41369_g1_i1	267	15.7303370786517	37.0786516853933	27.7153558052434	19.4756554307116	0	64.7940074906367	0
2180|*|c23507_g1_i1	265	15.8490566037736	28.6792452830189	35.0943396226415	20.377358490566	0	63.7735849056604	0
2181|*|c42339_g1_i1	265	20	25.2830188679245	30.9433962264151	23.7735849056604	0	56.2264150943396	0
2182|*|c42221_g1_i1	265	12.4528301886792	24.1509433962264	40.377358490566	23.0188679245283	0	64.5283018867924	0
2183|*|c38998_g1_i1	265	20.377358490566	26.4150943396226	35.0943396226415	18.1132075471698	0	61.5094339622641	0
2184|*|c40872_g1_i1	265	18.4905660377358	36.9811320754717	29.0566037735849	15.4716981132075	0	66.0377358490566	0
2185|*|c40757_g1_i1	265	18.1132075471698	21.5094339622642	37.7358490566038	22.6415094339623	0	59.2452830188679	0
2186|*|c42307_g1_i1	264	18.5606060606061	31.4393939393939	30.3030303030303	19.6969696969697	0	61.7424242424242	0
2187|*|c41411_g1_i1	264	17.8030303030303	27.6515151515151	27.6515151515151	26.8939393939394	0	55.3030303030303	0
2188|*|c40632_g1_i1	263	13.3079847908745	23.574144486692	38.0228136882129	25.0950570342205	0	61.5969581749049	0
2189|*|c39653_g1_i1	263	15.9695817490494	30.7984790874525	33.8403041825095	19.3916349809886	0	64.638783269962	0
2190|*|c38142_g1_i1	263	19.0114068441065	30.0380228136882	32.319391634981	18.6311787072243	0	62.3574144486692	0
2191|*|c11754_g1_i1	262	23.6641221374046	24.8091603053435	24.8091603053435	26.7175572519084	0	49.618320610687	0
2192|*|c38116_g1_i1	262	16.412213740458	31.2977099236641	30.5343511450382	21.7557251908397	0	61.8320610687023	0
2193|*|c37159_g1_i1	262	20.9923664122137	24.4274809160305	33.206106870229	21.3740458015267	0	57.6335877862595	0
2194|*|c38145_g1_i1	261	11.1111111111111	27.2030651340996	37.9310344827586	23.7547892720307	0	65.1340996168582	0
2195|*|c42565_g1_i1	261	19.9233716475096	27.5862068965517	35.2490421455939	17.2413793103448	0	62.8352490421456	0
2196|*|c40677_g1_i1	258	17.4418604651163	32.1705426356589	31.0077519379845	19.3798449612403	0	63.1782945736434	0
2197|*|c39817_g1_i1	258	24.8062015503876	24.4186046511628	31.3953488372093	19.3798449612403	0	55.8139534883721	0
2198|*|c40888_g1_i1	257	25.6809338521401	26.4591439688716	23.3463035019455	24.5136186770428	0	49.8054474708171	0
2199|*|c39763_g1_i1	256	25	28.515625	20.3125	26.171875	0	48.828125	0
2200|*|c39394_g1_i1	255	17.6470588235294	29.8039215686275	34.9019607843137	17.6470588235294	0	64.7058823529412	0
2201|*|c41356_g1_i1	254	17.7165354330709	33.4645669291339	32.2834645669291	16.5354330708661	0	65.748031496063	0
2202|*|c40017_g1_i1	253	15.8102766798419	28.0632411067194	35.1778656126482	20.9486166007905	0	63.2411067193676	0
2203|*|c39330_g1_i1	253	19.7628458498024	32.0158102766798	29.6442687747036	18.5770750988142	0	61.6600790513834	0
2204|*|c40969_g1_i1	252	20.2380952380952	30.952380952381	28.968253968254	19.8412698412698	0	59.9206349206349	0
2205|*|c42249_g1_i1	252	11.9047619047619	29.3650793650794	34.9206349206349	23.8095238095238	0	64.2857142857143	0
2206|*|c41695_g1_i1	252	17.8571428571429	39.2857142857143	26.984126984127	15.8730158730159	0	66.2698412698413	0
2207|*|c39575_g1_i1	252	15.0793650793651	24.6031746031746	39.2857142857143	21.031746031746	0	63.8888888888889	0
2208|*|c39609_g1_i1	251	20.7171314741036	41.8326693227092	24.7011952191235	12.7490039840637	0	66.5338645418327	0
2209|*|c39442_g1_i1	251	18.3266932270916	32.6693227091633	31.8725099601594	17.1314741035857	0	64.5418326693227	0
2210|*|c42016_g1_i1	251	17.9282868525896	25.8964143426295	33.0677290836653	23.1075697211155	0	58.9641434262948	0
2211|*|c39719_g1_i1	250	15.2	28.4	33.6	22.8	0	62	0
2212|*|c40137_g1_i1	248	9.67741935483871	20.1612903225806	9.67741935483871	60.4838709677419	0	29.8387096774194	0
2213|*|c38453_g1_i1	247	9.7165991902834	22.6720647773279	17.4089068825911	50.2024291497976	0	40.080971659919	0
2214|*|c41329_g1_i1	247	19.0283400809717	31.9838056680162	29.1497975708502	19.8380566801619	0	61.1336032388664	0
2215|*|c38232_g1_i1	246	16.260162601626	32.9268292682927	32.1138211382114	18.6991869918699	0	65.0406504065041	0
2216|*|c40951_g1_i1	245	13.0612244897959	17.5510204081633	7.34693877551021	62.0408163265306	0	24.8979591836735	0
2217|*|c40428_g1_i1	245	17.5510204081633	36.3265306122449	28.1632653061224	17.9591836734694	0	64.4897959183673	0
2218|*|c40288_g1_i1	245	12.6530612244898	26.1224489795918	33.8775510204082	27.3469387755102	0	60	0
2219|*|c38032_g1_i1	244	21.3114754098361	25	24.5901639344262	29.0983606557377	0	49.5901639344262	0
2220|*|c38947_g1_i1	244	8.19672131147541	19.2622950819672	12.7049180327869	59.8360655737705	0	31.9672131147541	0
2221|*|c41287_g1_i1	243	19.3415637860082	31.6872427983539	32.9218106995885	16.0493827160494	0	64.6090534979424	0
2222|*|c39679_g1_i1	243	17.2839506172839	32.5102880658436	30.8641975308642	19.3415637860082	0	63.3744855967078	0
2223|*|c39487_g1_i1	243	19.7530864197531	32.9218106995885	31.6872427983539	15.6378600823045	0	64.6090534979424	0
2224|*|c42496_g1_i1	243	16.8724279835391	33.7448559670782	32.0987654320988	17.2839506172839	0	65.843621399177	0
2225|*|c39137_g1_i1	242	15.702479338843	26.8595041322314	38.0165289256198	19.4214876033058	0	64.8760330578512	0
2226|*|c38393_g1_i1	241	23.2365145228216	37.344398340249	28.2157676348548	11.2033195020747	0	65.5601659751037	0
2227|*|c38873_g1_i1	239	20.5020920502092	23.8493723849372	35.5648535564854	20.0836820083682	0	59.4142259414226	0
2228|*|c39140_g1_i1	239	15.8995815899582	34.7280334728033	33.8912133891213	15.4811715481172	0	68.6192468619247	0
2229|*|c40279_g1_i1	238	21.4285714285714	13.4453781512605	11.3445378151261	53.781512605042	0	24.7899159663866	0
2230|*|c41582_g1_i1	238	13.4453781512605	31.0924369747899	30.672268907563	24.7899159663866	0	61.7647058823529	0
2231|*|c39155_g1_i1	237	18.9873417721519	32.9113924050633	29.1139240506329	18.9873417721519	0	62.0253164556962	0
2232|*|c41595_g1_i1	236	20.7627118644068	25	22.8813559322034	31.3559322033898	0	47.8813559322034	0
2233|*|c40028_g1_i1	236	16.9491525423729	30.9322033898305	33.4745762711864	18.6440677966102	0	64.4067796610169	0
2234|*|c39190_g1_i1	235	17.8723404255319	36.1702127659575	30.2127659574468	15.7446808510638	0	66.3829787234042	0
2235|*|c39942_g1_i1	234	15.3846153846154	35.4700854700855	29.9145299145299	19.2307692307692	0	65.3846153846154	0
2236|*|c38483_g1_i1	234	16.6666666666667	31.1965811965812	33.7606837606838	18.3760683760684	0	64.957264957265	0
2237|*|c39448_g1_i1	233	18.0257510729614	36.480686695279	30.0429184549356	15.450643776824	0	66.5236051502146	0
2238|*|c39756_g1_i1	233	18.8841201716738	29.1845493562232	30.0429184549356	21.8884120171674	0	59.2274678111588	0
2239|*|c39295_g1_i1	233	9.44206008583691	19.31330472103	16.7381974248927	54.5064377682403	0	36.0515021459227	0
2240|*|c40231_g1_i1	232	17.2413793103448	31.0344827586207	25	26.7241379310345	0	56.0344827586207	0
2241|*|c41728_g1_i1	231	9.95670995670996	20.7792207792208	7.35930735930736	61.9047619047619	0	28.1385281385281	0
2242|*|c39924_g1_i1	231	14.7186147186147	29.004329004329	33.7662337662338	22.5108225108225	0	62.7705627705628	0
2243|*|c38545_g1_i1	231	18.1818181818182	27.2727272727273	31.6017316017316	22.9437229437229	0	58.8744588744589	0
2244|*|c37737_g1_i1	228	22.3684210526316	31.5789473684211	32.0175438596491	14.0350877192982	0	63.5964912280702	0
2245|*|c8003_g1_i1	228	25.4385964912281	26.7543859649123	22.8070175438596	25	0	49.5614035087719	0
2246|*|c38451_g1_i1	226	11.9469026548673	32.3008849557522	36.7256637168142	19.0265486725664	0	69.0265486725664	0
2247|*|c37674_g8_i1	226	14.6017699115044	26.1061946902655	34.9557522123894	24.3362831858407	0	61.0619469026549	0
2248|*|c40479_g1_i1	223	17.9372197309417	18.8340807174888	32.2869955156951	30.9417040358744	0	51.1210762331839	0
2249|*|c38751_g1_i1	223	20.1793721973094	32.2869955156951	26.0089686098655	21.52466367713	0	58.2959641255605	0
2250|*|c40045_g1_i1	222	18.4684684684685	32.4324324324324	32.8828828828829	16.2162162162162	0	65.3153153153153	0
2251|*|c35700_g1_i1	222	14.8648648648649	36.4864864864865	26.5765765765766	22.0720720720721	0	63.0630630630631	0
2252|*|c39342_g1_i1	222	22.972972972973	31.981981981982	27.4774774774775	17.5675675675676	0	59.4594594594595	0
2253|*|c38335_g1_i1	221	18.552036199095	34.3891402714932	28.9592760180996	18.0995475113122	0	63.3484162895928	0
2254|*|c42375_g1_i1	220	13.1818181818182	34.5454545454545	34.5454545454545	17.7272727272727	0	69.0909090909091	0
2255|*|c42473_g2_i1	220	21.3636363636364	13.1818181818182	9.54545454545455	55.9090909090909	0	22.7272727272727	0
2256|*|c41349_g1_i1	220	15	16.8181818181818	15	53.1818181818182	0	31.8181818181818	0
2257|*|c38778_g1_i1	220	15.9090909090909	38.1818181818182	32.7272727272727	13.1818181818182	0	70.9090909090909	0
2258|*|c38603_g1_i1	219	15.9817351598174	17.351598173516	16.8949771689498	49.7716894977169	0	34.2465753424658	0
2259|*|c40487_g1_i1	219	19.634703196347	29.2237442922374	35.6164383561644	15.5251141552511	0	64.8401826484018	0
2260|*|c41552_g1_i1	219	16.8949771689498	34.703196347032	30.5936073059361	17.8082191780822	0	65.296803652968	0
2261|*|c39827_g1_i1	218	24.3119266055046	11.4678899082569	10.0917431192661	54.1284403669725	0	21.5596330275229	0
2262|*|c42488_g1_i1	218	22.9357798165138	29.3577981651376	33.0275229357798	14.6788990825688	0	62.3853211009174	0
2263|*|c41623_g1_i1	217	13.3640552995392	15.2073732718894	20.2764976958525	51.1520737327189	0	35.4838709677419	0
2264|*|c41639_g1_i1	217	19.3548387096774	28.110599078341	35.0230414746544	17.5115207373272	0	63.1336405529954	0
2265|*|c38730_g1_i1	216	20.8333333333333	37.5	18.0555555555556	23.6111111111111	0	55.5555555555556	0
2266|*|c41445_g1_i1	215	11.1627906976744	14.8837209302326	16.2790697674419	57.6744186046512	0	31.1627906976744	0
